result_id,status,provider,model,example_id,output,score,weight,score_reason,input_tokens,output_tokens,latency_ms,ttft_ms,tps,num_llm_calls
2175,completed,OpenAI,gpt-5.4,174,PASS,1,1,,416,40,750.7158749504015,686.2803749972954,620.7758150260436,1
2176,completed,OpenAI,gpt-5.4,175,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cm.Id, cm.Maker
FROM car_makers AS cm
JOIN model_list AS ml ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.Maker
HAVING COUNT(DISTINCT ml.ModelId) >= 2
   AND (
     SELECT COUNT(*)
     FROM car_makers
   ) > 3
gold: select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;",0,1,,431,78,1425.0769580248743,631.7122499458492,98.31543955220984,1
2177,completed,OpenAI,gpt-5.4,176,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cm.Id, cm.Maker
FROM car_makers AS cm
JOIN model_list AS ml ON ml.Maker = cm.Id
JOIN car_names AS cn ON cn.Model = ml.Model
GROUP BY cm.Id, cm.Maker
HAVING COUNT(DISTINCT ml.ModelId) >= 2
   AND COUNT(DISTINCT cn.MakeId) > 3
gold: SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >=  2 INTERSECT SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model GROUP BY T1.Id HAVING count(*)  >  3;",0,1,,429,84,1342.2542499611154,632.3172498960048,118.32035799274595,1
2178,completed,OpenAI,gpt-5.4,177,PASS,1,1,,430,99,1222.5718749687076,795.6967499339953,231.91794085436484,1
2179,completed,OpenAI,gpt-5.4,178,PASS,1,1,,427,104,1347.7996659930795,1079.8264580080286,388.0984997791335,1
2180,completed,OpenAI,gpt-5.4,179,PASS,1,1,,265,21,677.1425410406664,568.3961659669876,193.10988514120032,1
2181,completed,OpenAI,gpt-5.4,180,"FAIL
result mismatch (order_matters=False)
predicted: SELECT Country
FROM airlines
WHERE Airline = 'Jetblue Airways'
gold: SELECT Country FROM AIRLINES WHERE Airline  =  ""JetBlue Airways""",0,1,,262,21,892.6937090000138,482.8696670010686,51.24150329875974,1
2182,completed,OpenAI,gpt-5.4,181,PASS,1,1,,264,22,723.2853750465438,667.939709033817,397.5017663522398,1
2183,completed,OpenAI,gpt-5.4,182,"FAIL
result mismatch (order_matters=False)
predicted: SELECT Abbreviation
FROM airlines
WHERE Airline = 'Jetblue Airways'
gold: SELECT Abbreviation FROM AIRLINES WHERE Airline  =  ""JetBlue Airways""",0,1,,261,22,881.690707989037,673.060292028822,105.44962918635656,1
2184,completed,OpenAI,gpt-5.4,183,PASS,1,1,,265,22,570.7285000244156,425.1433330355212,151.11429587932005,1
2185,completed,OpenAI,gpt-5.4,184,PASS,1,1,,267,29,892.0912499306723,636.6090829251334,113.51085807633403,1
2186,completed,OpenAI,gpt-5.4,185,PASS,1,1,,265,23,578.8108750712126,442.9438749793917,169.28319595233762,1
2187,completed,OpenAI,gpt-5.4,186,PASS,1,1,,268,29,1189.1963749658316,829.7610420268029,80.68210702290442,1
2188,completed,OpenAI,gpt-5.4,187,PASS,1,1,,260,17,899.6401249896735,647.3447089083493,67.38132727120285,1
2189,completed,OpenAI,gpt-5.4,188,PASS,1,1,,261,20,796.534207998775,619.0701669547707,112.69888751739158,1
2190,completed,OpenAI,gpt-5.4,189,PASS,1,1,,260,17,675.2977499272674,487.74579097516835,90.64154858730008,1
2191,completed,OpenAI,gpt-5.4,190,PASS,1,1,,260,19,721.0379169555381,569.5798749802634,125.44728396199473,1
2192,completed,OpenAI,gpt-5.4,191,PASS,1,1,,260,17,1374.9137909617275,1136.1952079460025,71.213559435715,1
2193,completed,OpenAI,gpt-5.4,192,PASS,1,1,,259,19,949.7784579871222,866.6126249590889,228.45920383669477,1
2194,completed,OpenAI,gpt-5.4,193,PASS,1,1,,261,20,806.5966248977929,633.6413339013234,115.6368208498938,1
2195,completed,OpenAI,gpt-5.4,194,PASS,1,1,,261,26,930.2129580173641,569.4935830542818,72.07819098339522,1
2196,completed,OpenAI,gpt-5.4,195,PASS,1,1,,260,24,671.1156669771299,599.9006669735536,337.0076528651937,1
2197,completed,OpenAI,gpt-5.4,196,PASS,1,1,,262,25,1585.0454160245135,1437.9689580528066,169.97961702891456,1
2198,completed,OpenAI,gpt-5.4,197,PASS,1,1,,264,27,1338.5586249642074,1076.5420839888975,103.04692940185116,1
2199,completed,OpenAI,gpt-5.4,198,PASS,1,1,,264,23,1157.5111669953912,1000.8527919417247,146.81628091776696,1
2200,completed,OpenAI,gpt-5.4,199,PASS,1,1,,265,22,547.7122080046684,417.0387909980491,168.35864940216254,1
2201,completed,OpenAI,gpt-5.4,200,PASS,1,1,,265,22,651.0548749938607,559.1441249707714,239.36264250344243,1
2202,completed,OpenAI,gpt-5.4,201,PASS,1,1,,264,21,708.7721249554306,522.9617910226807,113.01847187681446,1
2203,completed,OpenAI,gpt-5.4,202,PASS,1,1,,262,21,648.8225830253214,487.6246249768883,130.2746030671828,1
2204,completed,OpenAI,gpt-5.4,203,PASS,1,1,,263,25,701.5777500346303,511.5371249848977,131.55081969161927,1
2205,completed,OpenAI,gpt-5.4,204,PASS,1,1,,264,25,849.5994580443949,687.306790961884,154.042696132967,1
2206,completed,OpenAI,gpt-5.4,205,PASS,1,1,,261,24,626.2690409785137,491.6624999605119,178.29742758778963,1
2207,completed,OpenAI,gpt-5.4,206,PASS,1,1,,262,24,633.1612090580165,497.28991696611047,176.63775497009271,1
2208,completed,OpenAI,gpt-5.4,207,PASS,1,1,,261,40,660.6615419732407,409.02379201725125,158.9586618343069,1
2209,completed,OpenAI,gpt-5.4,208,PASS,1,1,,262,40,973.7299999687821,737.498875008896,169.32569747865494,1
2210,completed,OpenAI,gpt-5.4,209,PASS,1,1,,261,41,879.5473750215024,661.3732919795439,187.92332906065207,1
2211,completed,OpenAI,gpt-5.4,210,PASS,1,1,,262,43,762.8102089511231,440.9499999601394,133.5983722088634,1
2212,completed,OpenAI,gpt-5.4,211,PASS,1,1,,271,63,920.2424579998478,479.65866699814796,142.99209659248888,1
2213,completed,OpenAI,gpt-5.4,212,PASS,1,1,,262,69,1107.34699992463,426.17554194293916,101.29608219998944,1
2214,completed,OpenAI,gpt-5.4,213,PASS,1,1,,265,41,4428.433833061717,3754.9212080193684,60.874879661568336,1
2215,completed,OpenAI,gpt-5.4,214,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) AS jetblue_airways_flights
FROM flights f
JOIN airlines a ON f.Airline = a.uid
WHERE a.Airline = 'Jetblue Airways'
gold: SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = ""JetBlue Airways""",0,1,,262,45,2254.012875026092,1681.7499169846997,78.63517875421374,1
2216,completed,OpenAI,gpt-5.4,215,PASS,1,1,,267,50,1118.0297090904787,782.3237089905888,148.93984613060954,1
2217,completed,OpenAI,gpt-5.4,216,PASS,1,1,,266,50,1170.26420799084,762.5077080447227,122.62220223738237,1
2218,completed,OpenAI,gpt-5.4,217,PASS,1,1,,268,50,1739.0158750349656,1374.9667500378564,137.3441015698006,1
2219,completed,OpenAI,gpt-5.4,218,PASS,1,1,,266,50,787.3366250423715,498.77033301163465,173.2704109275321,1
2220,completed,OpenAI,gpt-5.4,219,PASS,1,1,,266,64,945.4394170315936,442.4597079632804,127.24171342527796,1
2221,completed,OpenAI,gpt-5.4,220,PASS,1,1,,265,64,2518.726708018221,1916.4376250701025,106.2612652494533,1
2222,completed,OpenAI,gpt-5.4,221,PASS,1,1,,262,45,937.3741669114679,715.1305419392884,202.4804986223254,1
2223,completed,OpenAI,gpt-5.4,222,PASS,1,1,,262,45,1054.9456250155345,897.1437920117751,285.16779015442705,1
2224,completed,OpenAI,gpt-5.4,223,PASS,1,1,,262,44,995.2920420328155,549.4913749862462,98.69882046498523,1
2225,completed,OpenAI,gpt-5.4,224,PASS,1,1,,262,44,731.5271670231596,552.1482500480488,245.2908108822237,1
2226,completed,OpenAI,gpt-5.4,225,"FAIL
result mismatch (order_matters=True)
predicted: SELECT airport_code
FROM (
  SELECT SourceAirport AS airport_code, COUNT(*) AS flight_count
  FROM flights
  GROUP BY SourceAirport
  UNION ALL
  SELECT DestAirport AS airport_code, COUNT(*) AS flight_count
  FROM flights
  GROUP BY DestAirport
) AS airport_flights
GROUP BY airport_code
ORDER BY SUM(flight_count) DESC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1",0,1,,267,89,1238.4385420009494,529.9781250068918,125.62452024859776,1
2227,completed,OpenAI,gpt-5.4,226,"FAIL
result mismatch (order_matters=True)
predicted: SELECT airport_code
FROM (
  SELECT SourceAirport AS airport_code, COUNT(*) AS flight_count
  FROM flights
  GROUP BY SourceAirport
  UNION ALL
  SELECT DestAirport AS airport_code, COUNT(*) AS flight_count
  FROM flights
  GROUP BY DestAirport
)
GROUP BY airport_code
ORDER BY SUM(flight_count) DESC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1",0,1,,266,84,931.128541007638,553.2559159910306,222.29712987625985,1
2228,completed,OpenAI,gpt-5.4,227,"FAIL
result mismatch (order_matters=True)
predicted: SELECT airport_code
FROM (
  SELECT airport_code, COUNT(*) AS flight_count
  FROM (
    SELECT SourceAirport AS airport_code FROM flights
    UNION ALL
    SELECT DestAirport AS airport_code FROM flights
  )
  GROUP BY airport_code
  ORDER BY flight_count ASC
  LIMIT 1
)
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1",0,1,,267,72,1012.3217499349266,517.1635840088129,145.40808362785572,1
2229,completed,OpenAI,gpt-5.4,228,"FAIL
result mismatch (order_matters=True)
predicted: SELECT airport_code
FROM (
  SELECT SourceAirport AS airport_code, COUNT(*) AS flight_count
  FROM flights
  GROUP BY SourceAirport
  UNION ALL
  SELECT DestAirport AS airport_code, COUNT(*) AS flight_count
  FROM flights
  GROUP BY DestAirport
)
GROUP BY airport_code
ORDER BY SUM(flight_count) ASC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1",0,1,,264,84,1305.8241249527782,455.0936250016093,98.73867224088183,1
2230,completed,OpenAI,gpt-5.4,229,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Airline
FROM airlines AS a
JOIN flights AS f
  ON a.uid = f.Airline
GROUP BY a.uid, a.Airline
ORDER BY COUNT(*) DESC
LIMIT 1
gold: SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1",0,1,,261,53,763.5451249079779,434.29654196370393,160.97259865495113,1
2231,completed,OpenAI,gpt-5.4,230,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Airline
FROM airlines AS a
JOIN flights AS f
  ON a.uid = f.Airline
GROUP BY a.uid, a.Airline
ORDER BY COUNT(*) DESC
LIMIT 1
gold: SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1",0,1,,260,53,1383.603832917288,1054.965665913187,161.2715908293714,1
2232,completed,OpenAI,gpt-5.4,231,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Abbreviation, a.Country
FROM airlines AS a
JOIN flights AS f ON a.uid = f.Airline
GROUP BY a.uid, a.Abbreviation, a.Country
ORDER BY COUNT(*) ASC
LIMIT 1
gold: SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1",0,1,,269,55,835.6171669438481,481.58266698010266,155.35209140813174,1
2233,completed,OpenAI,gpt-5.4,232,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Abbreviation, a.Country
FROM airlines AS a
JOIN flights AS f ON a.uid = f.Airline
GROUP BY a.uid, a.Abbreviation, a.Country
ORDER BY COUNT(*) ASC
LIMIT 1
gold: SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1",0,1,,274,55,806.2551250914112,476.4797081006691,166.78016967390883,1
2234,completed,OpenAI,gpt-5.4,233,PASS,1,1,,268,43,652.1383329527453,454.93529096711427,218.04937473090882,1
2235,completed,OpenAI,gpt-5.4,234,PASS,1,1,,264,43,1055.1340420497581,832.7040420845151,193.31924653472637,1
2236,completed,OpenAI,gpt-5.4,235,PASS,1,1,,267,44,862.3384999809787,559.6850829897448,145.38081359667726,1
2237,completed,OpenAI,gpt-5.4,236,PASS,1,1,,264,44,987.3494589701295,676.9882920198143,141.77031370372384,1
2238,completed,OpenAI,gpt-5.4,237,PASS,1,1,,271,68,912.9104999592528,507.1702500572428,167.59490835928315,1
2239,completed,OpenAI,gpt-5.4,238,PASS,1,1,,267,68,979.9018329940736,547.2016669809818,157.15270143423655,1
2240,completed,OpenAI,gpt-5.4,239,PASS,1,1,,272,89,930.5979160126299,436.8376660859212,180.24942269696825,1
2241,completed,OpenAI,gpt-5.4,240,PASS,1,1,,267,67,1114.2134999390692,502.7215830050409,109.56808772866968,1
2242,completed,OpenAI,gpt-5.4,241,PASS,1,1,,264,51,926.4074999373406,491.96358397603035,117.39144714951387,1
2243,completed,OpenAI,gpt-5.4,242,PASS,1,1,,262,51,1102.1057910984382,895.7290831021965,247.12091056772135,1
2244,completed,OpenAI,gpt-5.4,243,PASS,1,1,,264,51,962.3703330289572,628.8377080345526,152.90857978542755,1
2245,completed,OpenAI,gpt-5.4,244,PASS,1,1,,262,49,883.1765829818323,578.5892080748454,160.87337833671972,1
2246,completed,OpenAI,gpt-5.4,245,PASS,1,1,,263,43,711.2573749618605,442.2609999310225,159.85345525593215,1
2247,completed,OpenAI,gpt-5.4,246,PASS,1,1,,262,43,1072.795500047505,985.730207990855,493.8822231483656,1
2248,completed,OpenAI,gpt-5.4,247,PASS,1,1,,266,27,636.562166037038,545.9250829881057,297.8913165753967,1
2249,completed,OpenAI,gpt-5.4,248,PASS,1,1,,264,27,1536.5594590548426,917.6346249878407,43.62403722368184,1
2250,completed,OpenAI,gpt-5.4,249,PASS,1,1,,266,27,1070.2309580519795,917.2533750534058,176.49644785047835,1
2251,completed,OpenAI,gpt-5.4,250,PASS,1,1,,264,22,799.5794579619542,669.4891249062493,169.11325755911145,1
2252,completed,OpenAI,gpt-5.4,251,PASS,1,1,,267,43,753.9725829847157,507.0024160668254,174.11009814110918,1
2253,completed,OpenAI,gpt-5.4,252,PASS,1,1,,263,43,687.5801250571385,407.8054160345346,153.69509327780548,1
2254,completed,OpenAI,gpt-5.4,253,PASS,1,1,,266,44,790.9937920048833,449.8301671119407,128.9703731275784,1
2255,completed,OpenAI,gpt-5.4,254,PASS,1,1,,263,44,786.173666943796,416.7115419404581,119.09204495481772,1
2256,completed,OpenAI,gpt-5.4,255,PASS,1,1,,269,46,1910.9860000899062,1642.4659580225125,171.30937283428116,1
2257,completed,OpenAI,gpt-5.4,256,PASS,1,1,,264,46,731.0762499691918,519.9688749853522,217.8985930904655,1
2258,completed,OpenAI,gpt-5.4,257,PASS,1,1,,268,62,1127.3260830203071,725.1168329967186,154.14861790563955,1
2259,completed,OpenAI,gpt-5.4,258,"FAIL
result mismatch (order_matters=False)
predicted: SELECT a.AirportCode,
       a.AirportName,
       a.City,
       a.Country
FROM airports AS a
LEFT JOIN flights AS f
  ON a.AirportCode = f.SourceAirport
  OR a.AirportCode = f.DestAirport
WHERE f.Airline IS NULL
gold: SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)",0,1,,263,73,1270.768832997419,579.2685829801485,105.56756848341963,1
2260,completed,OpenAI,gpt-5.4,259,PASS,1,1,,311,17,725.2981659257784,584.5436659874395,120.77766613108122,1
2261,completed,OpenAI,gpt-5.4,260,PASS,1,1,,311,17,602.4870000546798,473.64641702733934,131.94600335200698,1
2262,completed,OpenAI,gpt-5.4,261,PASS,1,1,,315,18,637.9218749934807,511.3258749479428,142.1845871396032,1
2263,completed,OpenAI,gpt-5.4,262,PASS,1,1,,318,18,605.0291249994189,536.6177919786423,263.1143000025069,1
2264,completed,OpenAI,gpt-5.4,263,PASS,1,1,,315,25,1966.498416964896,565.7991250045598,17.848227769867343,1
2265,completed,OpenAI,gpt-5.4,264,PASS,1,1,,314,23,1046.2637909222394,911.4650830160826,170.62478088448725,1
2266,completed,OpenAI,gpt-5.4,265,PASS,1,1,,319,31,1830.7903340319172,1645.8700839430094,167.63983384781014,1
2267,completed,OpenAI,gpt-5.4,266,PASS,1,1,,319,31,1878.4785839961842,1553.6174169974402,95.42537905159915,1
2268,completed,OpenAI,gpt-5.4,267,PASS,1,1,,314,25,1097.127083921805,915.4170419787988,137.58182945024748,1
2269,completed,OpenAI,gpt-5.4,268,PASS,1,1,,314,23,586.7408330086619,458.58437509741634,179.46813118015947,1
2270,completed,OpenAI,gpt-5.4,269,PASS,1,1,,322,29,2370.4144589137286,2228.2012089854106,203.91911453129254,1
2271,completed,OpenAI,gpt-5.4,270,PASS,1,1,,323,29,759.0780829777941,508.2324999384582,115.60897205613709,1
2272,completed,OpenAI,gpt-5.4,271,PASS,1,1,,317,30,984.8057499621063,531.9879580056295,66.25181371602,1
2273,completed,OpenAI,gpt-5.4,272,PASS,1,1,,319,30,634.9825840443373,383.7872090516612,119.42895047679396,1
2274,completed,OpenAI,gpt-5.4,273,PASS,1,1,,323,23,2622.7420000359416,2392.1464999439195,99.741755545193,1
2275,completed,OpenAI,gpt-5.4,274,PASS,1,1,,328,23,561.9015000993386,485.5654580751434,301.29935205063424,1
2276,completed,OpenAI,gpt-5.4,275,PASS,1,1,,322,29,889.3845829879865,737.3866249108687,190.79203672779957,1
2277,completed,OpenAI,gpt-5.4,276,PASS,1,1,,321,26,801.2811670778319,619.9168340535834,143.35784531859298,1
2278,completed,OpenAI,gpt-5.4,277,PASS,1,1,,320,46,1069.1918750526384,663.759708055295,113.45917700778149,1
2279,completed,OpenAI,gpt-5.4,278,PASS,1,1,,320,46,1354.8721669940278,752.8843330219388,76.41350440004537,1
2280,completed,OpenAI,gpt-5.4,279,PASS,1,1,,319,38,882.4137499323115,583.7282909778878,127.22413783725042,1
2281,completed,OpenAI,gpt-5.4,280,PASS,1,1,,318,38,1069.055667030625,926.2126249959692,266.0262583233186,1
2282,completed,OpenAI,gpt-5.4,281,PASS,1,1,,319,39,1055.5562500376254,485.51695805508643,68.41633646754761,1
2283,completed,OpenAI,gpt-5.4,282,PASS,1,1,,318,39,784.1422921046615,515.2805830584839,145.05598487176792,1
2284,completed,OpenAI,gpt-5.4,283,PASS,1,1,,321,48,1149.7053749626502,826.6716250218451,148.591284993583,1
2285,completed,OpenAI,gpt-5.4,284,PASS,1,1,,318,48,1532.1611660765484,794.7351660113782,65.09127694949457,1
2286,completed,OpenAI,gpt-5.4,285,PASS,1,1,,318,37,845.6475419225171,497.64324992429465,106.32052779449337,1
2287,completed,OpenAI,gpt-5.4,286,PASS,1,1,,317,37,779.9919169628993,527.1975829964504,146.36403996661838,1
2288,completed,OpenAI,gpt-5.4,287,"FAIL
result mismatch (order_matters=False)
predicted: SELECT s.Name AS shop_name, COUNT(h.Employee_ID) AS number_of_employees
FROM shop AS s
LEFT JOIN hiring AS h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
gold: SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",0,1,,322,53,1894.5608329959214,1548.7291660392657,153.2537504919776,1
2289,completed,OpenAI,gpt-5.4,288,"FAIL
result mismatch (order_matters=False)
predicted: SELECT s.Name, COUNT(h.Employee_ID) AS number_of_employees
FROM shop AS s
LEFT JOIN hiring AS h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
gold: SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",0,1,,323,50,888.2455839775503,504.01949998922646,130.13171693340695,1
2290,completed,OpenAI,gpt-5.4,289,PASS,1,1,,314,19,640.0930830277503,433.5220829816535,91.97806079149595,1
2291,completed,OpenAI,gpt-5.4,290,PASS,1,1,,317,19,1033.198583056219,927.1415410330519,179.1488772225955,1
2292,completed,OpenAI,gpt-5.4,291,PASS,1,1,,313,14,1108.9380830526352,1025.7668329868466,168.32739665360293,1
2293,completed,OpenAI,gpt-5.4,292,PASS,1,1,,313,12,713.0629169987515,579.9178750021383,90.12727639009832,1
2294,completed,OpenAI,gpt-5.4,293,PASS,1,1,,327,65,947.0194160239771,524.9863329809159,154.0163617774199,1
2295,completed,OpenAI,gpt-5.4,294,PASS,1,1,,331,66,1142.5181250087917,762.9728750325739,173.89230929417653,1
2296,completed,OpenAI,gpt-5.4,295,PASS,1,1,,313,22,960.1002499694005,452.15016591828316,43.311342375496174,1
2297,completed,OpenAI,gpt-5.4,296,PASS,1,1,,313,22,710.8013749821112,575.9730410063639,163.17045053717965,1
2298,completed,OpenAI,gpt-5.4,297,PASS,1,1,,338,18,797.435124986805,659.4337919959798,130.43352270515172,1
2299,completed,OpenAI,gpt-5.4,298,PASS,1,1,,337,18,2460.661833989434,2162.9730840213597,60.465838907014174,1
2300,completed,OpenAI,gpt-5.4,299,PASS,1,1,,345,25,839.3227920169011,710.3115420322865,193.78155008172865,1
2301,completed,OpenAI,gpt-5.4,300,PASS,1,1,,344,25,1138.8517080340534,960.0624170852825,139.82940402824983,1
2302,completed,OpenAI,gpt-5.4,301,PASS,1,1,,352,31,838.504416984506,648.8094170344993,163.4202272499008,1
2303,completed,OpenAI,gpt-5.4,302,PASS,1,1,,348,31,852.0594589645043,717.8537499858066,230.98868323791353,1
2304,completed,OpenAI,gpt-5.4,303,PASS,1,1,,349,36,858.0921670654789,480.81216705031693,95.41984732440959,1
2305,completed,OpenAI,gpt-5.4,304,PASS,1,1,,351,36,1317.3876660875976,1102.844791021198,167.7986276116522,1
2306,completed,OpenAI,gpt-5.4,305,PASS,1,1,,340,26,1086.607415927574,1002.2601659875363,308.24952821204414,1
2307,completed,OpenAI,gpt-5.4,306,PASS,1,1,,341,23,742.2730840044096,616.1706669954583,182.3914286937685,1
2308,completed,OpenAI,gpt-5.4,307,PASS,1,1,,346,49,814.9214580189437,550.3593749599531,185.21172585821478,1
